"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-15",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-16",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-17",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-18",,,"0.00",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-19",,,"0.00",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-20",,,"0.06",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-21",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-22",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-23",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-24",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-25",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-26",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-27",,,"0.00",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-28",,,"0.00",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-29",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-06-30",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-01",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-02",,,"0.10",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-03",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-04",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-05",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-06",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-07",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-08",,,"0.30",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-09",,,"4.48",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-10",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-11",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-12",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-13",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-14",,,"0.71",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-15",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-16",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-17",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-18",,,"2.65",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-19",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-20",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-21",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-22",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-23",,,"1.87",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-24",,,"0.55",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-25",,,"0.02",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-26",,,"1.19",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-27",,,"0.19",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-28",,,"0.01",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-29",,,"0.04",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-30",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-07-31",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-01",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-02",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-03",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-04",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-05",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-06",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-07",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-08",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-09",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-10",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-11",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-12",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-13",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-14",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-15",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-16",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-17",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-18",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-19",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-20",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-21",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-22",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-23",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-24",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-25",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-26",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-27",,,"0.07",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-28",,,"0.93",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-29",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-30",,,"0.20",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-08-31",,,"0.14",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-01",,,"0.48",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-02",,,"0.09",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-03",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-04",,,"0.62",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-05",,,"0.03",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-06",,,"0.06",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-07",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-08",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-09",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-10",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-11",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-12",,,"0.22",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-13",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-14",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-15",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-16",,,"0.91",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-17",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-18",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-19",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-20",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-21",,,"0.00",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-22",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-23",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-24",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-25",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-26",,,"0.02",,,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-27",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-28",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-29",,,"0.00","0.0",,,,
"US1TXWK0013","HUNTSVILLE 4.8 NNW, TX US","30.775136500597","-95.5834519118071","89.0","2024-09-30",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-01",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-02",,,"0.00",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-03",,,"0.43",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-04",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-05",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-06",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-07",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-08",,,"0.55",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-09",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-10",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-11",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-13","    2","0.00",,,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-15","    2","0.00",,,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-16",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-17",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-18",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-19",,,"0.02",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-20",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-21",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-22","    2","0.16","0.16",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-23",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-24",,,"0.25",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-25",,,"1.88",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-26",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-27",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-28",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-29",,,"0.31",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-30",,,"0.55",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-01-31",,,"0.08",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-01",,,"0.30",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-02",,,"1.16",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-03",,,"0.31",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-05",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-06",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-07",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-08",,,"0.25",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-09",,,"0.05",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-10",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-11",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-12",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-13",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-14",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-15",,,"0.10",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-16",,,"0.13",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-17",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-18",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-19",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-20",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-21",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-22",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-23",,,"0.00",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-24",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-25",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-26",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-27",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-02-28",,,"0.00",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-03",,,"0.27",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-04",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-05",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-06",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-07",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-08",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-09",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-10",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-11",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-12",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-13",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-14",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-15",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-16",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-17",,,"1.00",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-19",,,"0.04",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-20",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-22",,,"0.00",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-23",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-24",,,"0.04","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-25",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-26",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-27",,,"0.18",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-28",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-29",,,"0.00",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-30",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-03-31",,,"0.02",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-04-01",,,"0.35",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-04-03",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-04-04",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-04-05",,,"0.00","0.0",,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-04-06",,,"1.70",,,,,
"US1TXWK0032","HUNTSVILLE 1.9 NW, TX US","30.731108","-95.573662","115.5","2023-04-07",,,"2.85",,,,,
