Tag_ID,Tiller_23,Inf_23,Spikelet_A,Spikelet_B,Spikelet_C,Spikelet_avg,Spikelet,Herb,Date,Survival_23,QAQC,Date
78,7,1,0,0,0,0,0,6,5/3/23,1,KS,8/14/23
79,20,17,0,0,0,0,0,5,5/3/23,1,KS,8/14/23
80,6,1,0,0,0,0,0,0,5/3/23,1,KS,8/14/23
81,17,4,0,0,0,0,0,5,5/3/23,1,KS,8/14/23
82,14,6,0,0,0,0,0,6,5/3/23,1,KS,8/14/23
83,20,8,0,0,0,0,0,0,5/3/23,1,KS,8/14/23
84,21,9,0,0,0,0,0,0,5/3/23,1,KS,8/14/23
85,12,5,0,0,0,0,0,4,5/3/23,1,KS,8/15/23
86,17,10,0,0,0,0,0,0,5/3/23,1,KS,8/15/23
87,12,6,0,0,0,0,0,3,5/3/23,1,KS,8/15/23
88,23,10,0,0,0,0,0,0,5/3/23,1,KS,8/15/23
89,5,5,0,0,0,0,0,0,5/3/23,1,KS,8/15/23
90,12,0,0,0,0,0,0,0,5/3/23,1,KS,8/15/23
91,10,6,0,0,0,0,0,0,5/3/23,1,KS,8/15/23
92,8,3,0,0,0,0,0,0,5/3/23,1,KS,8/15/23
93,11,8,0,0,0,0,0,3,5/3/23,1,KS,8/15/23
94,13,3,0,0,0,0,0,0,5/3/23,1,KS,8/15/23
95,24,9,0,0,0,0,0,0,5/3/23,1,KS,8/15/23
96,16,11,0,0,0,0,0,0,5/3/23,1,KS,8/15/23
97,15,6,0,0,0,0,0,0,5/3/23,1,KS,8/15/23
98,24,5,0,0,0,0,0,0,5/3/23,1,KS,8/15/23
99,11,7,0,0,0,0,0,1,5/3/23,1,KS,8/15/23
160,24,6,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
161,18,9,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
162,23,16,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
163,16,6,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
164,29,6,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
165,17,5,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
166,18,7,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
167,10,5,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
168,11,6,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
169,9,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
170,24,15,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
171,14,11,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
172,43,7,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
173,34,13,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
174,17,7,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
190,18,3,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
191,15,7,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
192,14,2,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
193,10,5,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
194,5,1,0,0,0,0,0,2,5/4/23,1,KS,9/5/23
195,10,7,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
196,4,1,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
197,4,2,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
198,24,13,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
199,34,19,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
200,29,12,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
201,17,8,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
202,20,9,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
203,9,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
204,14,7,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
205,12,4,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
206,9,6,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
207,12,4,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
208,3,3,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
209,15,6,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
210,6,5,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
211,10,6,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
212,3,1,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
213,6,0,0,0,0,0,0,4,5/4/23,1,KS,9/5/23
214,11,5,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
215,7,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
216,9,0,0,0,0,0,0,2,5/4/23,1,KS,9/5/23
217,23,11,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
218,16,4,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
219,7,1,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
115,11,9,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
116,8,3,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
117,3,1,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
118,10,8,0,0,0,0,0,6,5/4/23,1,KS,9/5/23
119,8,3,0,0,0,0,0,1,5/4/23,1,KS,9/5/23
120,17,16,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
121,2,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
122,10,7,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
123,5,1,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
124,9,6,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
125,16,11,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
126,6,5,0,0,0,0,0,1,5/4/23,1,KS,9/5/23
127,14,1,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
128,14,7,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
129,5,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
221,5,1,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
222,13,7,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
223,9,6,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
224,10,4,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
225,16,6,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
226,5,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
227,11,7,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
228,18,11,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
229,10,3,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
230,7,3,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
231,5,3,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
D_BFA7_12,0,0,0,0,0,0,0,0,5/4/23,0,KS,9/5/23
232,15,8,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
233,10,3,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
220,4,3,0,0,0,0,0,1,5/4/23,1,KS,9/5/23
130,7,2,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
131,8,5,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
132,11,4,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
133,16,10,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
134,23,11,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
135,11,4,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
136,31,16,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
137,14,2,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
138,6,3,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
139,7,3,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
140,8,5,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
141,15,9,0,0,0,0,0,2,5/4/23,1,KS,9/5/23
142,8,1,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
143,12,2,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
144,12,5,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
2647,1,1,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2648,7,0,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2649,2,0,0,0,0,0,0,0,6/23/23,1,KS,9/5/23
2650,2,1,33,0,0,11,11,2,6/23/23,1,KS,9/5/23
2651,9,0,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2652,14,0,0,0,0,0,0,6,6/23/23,1,KS,9/5/23
2653,9,4,10,10,5,8,33,1,6/23/23,1,KS,9/5/23
2654,3,2,5,8,0,4,9,0,6/23/23,1,KS,9/5/23
D_BFE1_9,0,0,0,0,0,0,0,0,6/23/23,0,KS,9/5/23
2655,3,0,0,0,0,0,0,5,6/23/23,1,KS,9/5/23
2656,9,0,0,0,0,0,0,4,6/23/23,1,KS,9/5/23
D_BFE1_12,0,0,0,0,0,0,0,0,6/23/23,0,KS,9/5/23
2657,3,1,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2658,2,1,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2659,1,0,0,0,0,0,0,1,6/23/23,1,KS,9/5/23
2660,3,3,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2661,3,3,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2662,2,2,0,0,0,0,0,1,6/23/23,1,KS,9/5/23
2663,9,7,18,14,13,15,105,9,6/23/23,1,KS,9/5/23
2664,3,3,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2665,1,1,0,0,0,0,0,1,6/23/23,1,KS,9/5/23
2666,4,4,0,0,0,0,0,4,6/23/23,1,KS,9/5/23
2667,5,5,19,12,0,10,52,4,6/23/23,1,KS,9/5/23
2668,5,5,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2669,3,3,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2670,9,0,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2671,4,4,15,15,0,10,40,4,6/23/23,1,KS,9/5/23
2672,3,2,8,0,0,3,5,2,6/23/23,1,KS,9/5/23
2673,2,0,0,0,0,0,0,1,6/23/23,1,KS,9/5/23
2674,2,2,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2675,3,3,15,0,0,5,15,3,6/23/23,1,KS,9/5/23
2676,4,4,15,11,13,13,52,4,6/23/23,1,KS,9/5/23
2677,11,0,0,0,0,0,0,10,6/23/23,1,KS,9/5/23
2678,3,0,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2679,11,0,0,0,0,0,0,4,6/23/23,1,KS,9/5/23
2680,13,0,0,0,0,0,0,10,6/23/23,1,KS,9/5/23
2681,5,1,0,0,0,0,0,4,6/23/23,1,KS,9/5/23
2682,2,2,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2683,2,2,15,11,0,9,17,1,6/23/23,1,KS,9/5/23
2684,3,3,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2685,3,2,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2686,5,5,12,15,14,14,68,5,6/23/23,1,KS,9/5/23
2687,7,0,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2688,3,3,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2689,4,0,0,0,0,0,0,4,6/23/23,1,KS,9/5/23
2093,4,2,13,15,0,9,19,3,6/23/23,1,KS,9/5/23
2094,3,3,24,26,12,21,62,2,6/23/23,1,KS,9/5/23
2095,14,0,0,0,0,0,0,9,6/23/23,1,KS,9/5/23
2096,6,0,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2690,10,0,0,0,0,0,0,8,6/23/23,1,KS,9/5/23
2691,3,3,29,16,0,15,45,1,6/23/23,1,KS,9/5/23
2692,2,2,0,0,0,0,0,1,6/23/23,1,KS,9/5/23
2693,5,5,12,7,13,11,53,1,6/23/23,1,KS,9/5/23
2694,2,2,0,0,0,0,0,1,6/23/23,1,KS,9/5/23
2695,4,4,15,0,0,5,20,3,6/23/23,1,KS,9/5/23
2696,3,1,17,0,0,6,6,1,6/23/23,1,KS,9/5/23
2697,4,0,0,0,0,0,0,0,6/23/23,1,KS,9/5/23
2698,2,2,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2699,5,5,19,0,0,6,32,5,6/23/23,1,KS,9/5/23
2700,11,0,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2445,10,1,0,0,0,0,0,10,6/23/23,1,KS,9/5/23
2446,7,0,0,0,0,0,0,7,6/23/23,1,KS,9/5/23
2447,7,0,0,0,0,0,0,7,6/23/23,1,KS,9/5/23
2448,28,0,0,0,0,0,0,14,6/23/23,1,KS,9/5/23
2449,5,1,0,0,0,0,0,5,6/23/23,1,KS,9/5/23
2450,11,0,0,0,0,0,0,9,6/23/23,1,KS,9/5/23
2451,5,2,0,0,0,0,0,4,6/23/23,1,KS,9/5/23
2452,9,2,0,0,0,0,0,9,6/23/23,1,KS,9/5/23
2453,15,0,0,0,0,0,0,15,6/23/23,1,KS,9/5/23
2454,5,1,0,0,0,0,0,5,6/23/23,1,KS,9/5/23
2455,4,0,0,0,0,0,0,4,6/23/23,1,KS,9/5/23
2456,3,3,23,13,7,14,43,3,6/23/23,1,KS,9/5/23
2457,3,1,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2458,4,2,0,0,0,0,0,4,6/23/23,1,KS,9/5/23
2459,3,2,17,0,0,6,11,3,6/23/23,1,KS,9/5/23
2430,28,0,0,0,0,0,0,20,6/23/23,1,KS,9/5/23
2431,29,0,0,0,0,0,0,8,6/23/23,1,KS,9/5/23
2432,9,2,0,0,0,0,0,9,6/23/23,1,KS,9/5/23
2433,3,2,23,35,0,19,39,1,6/23/23,1,KS,9/5/23
2434,45,0,0,0,0,0,0,27,6/23/23,1,KS,9/5/23
2435,5,2,0,0,0,0,0,5,6/23/23,1,KS,9/5/23
2436,18,1,0,0,0,0,0,6,6/23/23,1,KS,9/5/23
2437,11,2,23,0,0,8,15,5,6/23/23,1,KS,9/5/23
2438,29,0,0,0,0,0,0,29,6/23/23,1,KS,9/5/23
2439,49,0,0,0,0,0,0,27,6/23/23,1,KS,9/5/23
2440,6,6,17,23,19,20,118,6,6/23/23,1,KS,9/5/23
2441,15,6,0,0,0,0,0,9,6/23/23,1,KS,9/5/23
2442,16,9,0,0,0,0,0,7,6/23/23,1,KS,9/5/23
2443,9,7,0,0,0,0,0,8,6/23/23,1,KS,9/5/23
2444,2,2,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2415,12,0,0,0,0,0,0,8,6/23/23,1,KS,9/5/23
2416,20,0,0,0,0,0,0,6,6/23/23,1,KS,9/5/23
2417,19,0,0,0,0,0,0,11,6/23/23,1,KS,9/5/23
2418,5,3,15,0,0,5,15,5,6/23/23,1,KS,9/5/23
2419,19,3,15,15,11,14,41,12,6/23/23,1,KS,9/5/23
2420,26,0,0,0,0,0,0,15,6/23/23,1,KS,9/5/23
2421,7,3,0,0,0,0,0,7,6/23/23,1,KS,9/5/23
2422,30,0,0,0,0,0,0,17,6/23/23,1,KS,9/5/23
2423,23,0,0,0,0,0,0,7,6/23/23,1,KS,9/5/23
2424,7,4,23,19,17,20,79,2,6/23/23,1,KS,9/5/23
2425,6,2,0,0,0,0,0,6,6/23/23,1,KS,9/5/23
2426,10,3,0,0,0,0,0,10,6/23/23,1,KS,9/5/23
2427,5,3,0,0,0,0,0,4,6/23/23,1,KS,9/5/23
2428,10,0,0,0,0,0,0,6,6/23/23,1,KS,9/5/23
2429,2,2,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2401,4,0,0,0,0,0,0,4,6/23/23,1,KS,9/5/23
D_BFE8_2,0,0,0,0,0,0,0,0,6/23/23,0,KS,9/5/23
2402,4,0,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2403,3,1,15,0,0,5,5,3,6/23/23,1,KS,9/5/23
2404,3,3,27,17,13,19,57,3,6/23/23,1,KS,9/5/23
2405,3,2,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2406,6,2,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2407,6,0,0,0,0,0,0,6,6/23/23,1,KS,9/5/23
2408,6,4,0,0,0,0,0,6,6/23/23,1,KS,9/5/23
2409,8,0,0,0,0,0,0,8,6/23/23,1,KS,9/5/23
2410,3,1,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2411,3,1,15,0,0,5,5,2,6/23/23,1,KS,9/5/23
2412,4,0,0,0,0,0,0,3,6/23/23,1,KS,9/5/23
2413,2,0,0,0,0,0,0,2,6/23/23,1,KS,9/5/23
2414,7,1,0,0,0,0,0,7,6/23/23,1,KS,9/5/23
175,7,3,45,31,0,25,76,0,5/4/23,1,KS,9/5/23
176,11,3,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
177,27,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
178,8,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
179,10,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
180,7,4,21,22,20,21,84,0,5/4/23,1,KS,9/5/23
181,8,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
182,9,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
183,14,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
184,12,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
185,9,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
186,11,1,51,0,0,17,17,0,5/4/23,1,KS,9/5/23
187,14,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
188,20,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
189,17,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
100,11,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
101,11,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
102,9,0,0,0,0,0,0,4,5/3/23,1,KS,9/5/23
103,9,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
104,11,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
105,12,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
106,15,0,0,0,0,0,0,1,5/3/23,1,KS,9/5/23
107,21,0,0,0,0,0,0,1,5/3/23,1,KS,9/5/23
108,26,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
109,13,4,44,36,47,42,169,0,5/3/23,1,KS,9/5/23
110,10,4,42,53,30,42,167,0,5/3/23,1,KS,9/5/23
111,25,0,0,0,0,0,0,1,5/3/23,1,KS,9/5/23
112,15,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
113,13,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
114,5,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
40,8,5,0,0,0,0,0,1,5/3/23,1,KS,9/5/23
41,10,0,0,0,0,0,0,2,5/3/23,1,KS,9/5/23
42,10,1,33,0,0,11,11,0,5/3/23,1,KS,9/5/23
43,12,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
44,9,1,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
45,9,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
46,8,4,9,17,12,13,51,0,5/3/23,1,KS,9/5/23
47,5,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
48,12,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
49,22,1,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
50,11,4,0,0,0,0,0,2,5/3/23,1,KS,9/5/23
51,24,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
52,11,1,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
53,19,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
54,8,2,40,0,0,13,27,0,5/3/23,1,KS,9/5/23
145,19,5,20,32,27,26,132,0,5/4/23,1,KS,9/5/23
146,12,4,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
147,16,1,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
148,14,2,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
149,14,1,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
150,14,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
151,9,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
152,8,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
153,8,1,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
154,31,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
155,9,4,18,28,24,23,93,0,5/4/23,1,KS,9/5/23
156,14,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
157,8,5,38,0,0,13,63,0,5/4/23,1,KS,9/5/23
158,13,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
159,3,0,0,0,0,0,0,0,5/4/23,1,KS,9/5/23
1,21,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
2,16,1,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
3,12,4,32,34,28,31,125,1,5/3/23,1,KS,9/5/23
4,15,4,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
5,38,1,0,0,0,0,0,2,5/3/23,1,KS,9/5/23
6,17,1,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
7,17,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
8,14,0,0,0,0,0,0,1,5/3/23,1,KS,9/5/23
9,19,1,50,0,0,17,17,1,5/3/23,1,KS,9/5/23
10,14,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
11,13,4,49,26,21,32,128,2,5/3/23,1,KS,9/5/23
12,14,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
13,21,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
14,28,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
15,16,0,0,0,0,0,0,1,5/3/23,1,KS,9/5/23
25,12,0,0,0,0,0,0,1,5/3/23,1,KS,9/5/23
26,20,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
27,6,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
28,2,1,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
29,9,3,62,30,30,41,122,0,5/3/23,1,KS,9/5/23
30,15,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
31,9,3,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
32,5,1,30,0,0,10,10,0,5/3/23,1,KS,9/5/23
33,9,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
34,7,1,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
35,11,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
36,20,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
37,9,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
38,12,4,34,36,16,29,115,0,5/3/23,1,KS,9/5/23
39,11,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
596,10,3,21,13,0,11,34,0,5/3/23,1,KS,9/5/23
595,8,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
16,8,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
17,23,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
597,9,3,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
18,9,1,59,0,0,20,20,0,5/3/23,1,KS,9/5/23
19,19,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
20,8,2,35,0,0,12,23,0,5/3/23,1,KS,9/5/23
598,18,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
21,10,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
22,18,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
23,6,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
593,9,0,0,0,0,0,0,2,5/3/23,1,KS,9/5/23
594,33,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
24,11,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
55,4,1,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
56,8,1,22,0,0,7,7,0,5/3/23,1,KS,9/5/23
57,7,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
58,7,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
59,9,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
60,12,1,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
61,3,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
62,13,4,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
63,8,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
64,13,5,0,0,0,0,0,2,5/3/23,1,KS,9/5/23
65,28,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
66,13,0,0,0,0,0,0,1,5/3/23,1,KS,9/5/23
67,9,5,20,21,20,20,102,0,5/3/23,1,KS,9/5/23
68,9,1,24,0,0,8,8,0,5/3/23,1,KS,9/5/23
69,12,0,0,0,0,0,0,0,5/3/23,1,KS,9/5/23
316,42,27,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
317,96,45,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
318,79,56,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
319,59,37,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
320,33,13,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
321,28,3,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
322,55,12,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
323,54,37,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
324,27,5,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
325,34,25,0,0,0,0,0,3,5/8/23,1,KS,9/5/23
326,103,28,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
327,41,13,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
328,49,31,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
329,26,19,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
330,29,7,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
234,76,38,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
235,47,26,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
236,57,39,0,0,0,0,0,2,5/8/23,1,KS,9/5/23
237,20,16,0,0,0,0,0,3,5/8/23,1,KS,9/5/23
238,36,6,0,0,0,0,0,1,5/8/23,1,KS,9/5/23
239,28,11,0,0,0,0,0,7,5/8/23,1,KS,9/5/23
240,25,5,0,0,0,0,0,2,5/8/23,1,KS,9/5/23
241,6,2,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
242,10,5,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
243,18,2,0,0,0,0,0,3,5/8/23,1,KS,9/5/23
244,29,3,0,0,0,0,0,4,5/8/23,1,KS,9/5/23
245,0,0,0,0,0,0,0,0,5/8/23,0,KS,9/5/23
246,35,5,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
247,21,9,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
248,15,3,0,0,0,0,0,5,5/8/23,1,KS,9/5/23
249,47,28,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
250,22,17,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
251,15,10,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
252,13,10,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
253,63,47,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
254,32,15,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
255,13,10,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
256,34,18,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
257,39,5,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
258,23,14,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
259,18,13,0,0,0,0,0,0,5/8/23,1,KS,9/5/23
